importance_rank,feature,source_group,data_type,definition,model_use,intuitive_risk_direction,intuitive_reason,observed_model_direction,direct_mean_abs_shap_log_odds,missing_indicator_mean_abs_shap_log_odds,total_mean_abs_shap_log_odds,direct_gain,missing_indicator_gain,total_gain,split_count,missing_rate,missing_effect_log_odds,value_shap_spearman,value_target_spearman,upper_minus_lower_shap,upper_minus_lower_event_rate_pp,category_effect_detail,shap_share,gain_share,importance_tier,strongest_related_feature,strongest_absolute_association,association_method,related_features_ge_0_50,substitutability_assessment
161,CC_ACTIVE_MONTH_COUNT,Credit card history,numeric,Credit card history aggregate: active month count.,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,A larger count can mean deeper history or greater credit exposure; composition and recency matter.,mixed / weak marginal direction,0.0016448637363089397,0.0,0.0016448637363089397,648.8142976760864,0.0,648.8142976760864,45,0.7222884644568257,0.0,0.077311399019135,-0.04867759958682878,0.002517234146890483,-3.5906772677668646,{},0.0005275325654218499,0.0010475696445809298,Tier 4 - residual,CC_MONTH_COUNT,0.9891483138795639,Spearman rho,"[{""feature"": ""CC_MONTH_COUNT"", ""absolute_association"": 0.989148, ""method"": ""Spearman rho""}, {""feature"": ""CC_OLDEST_MONTH"", ""absolute_association"": 0.987193, ""method"": ""Spearman rho""}, {""feature"": ""INST_UNIQUE_NUMBER_COUNT"", ""absolute_association"": 0.76494, ""method"": ""Spearman rho""}, {""feature"": ""INST_PAYMENT_COUNT"", ""absolute_association"": 0.720033, ""method"": ""Spearman rho""}, {""feature"": ""INST_DAYS_SINCE_DUE_MAX"", ""absolute_association"": 0.63649, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
162,ENTRANCES_AVG,Application property,numeric,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor",median imputation + missingness indicator when needed + LightGBM splits,context-dependent,No defensible monotonic sign follows from the field alone.,higher -> less risk,0.0016409069222880278,0.0,0.0016409069222880278,283.5880489349365,0.0,283.5880489349365,28,0.5064929433954083,0.0,-0.7632340874453717,-0.01853030010340056,-0.0076777788541618,-1.3477710228546256,{},0.000526263555591265,0.00045787867606222806,Tier 4 - residual,ENTRANCES_MEDI,0.9936141387113139,Spearman rho,"[{""feature"": ""ENTRANCES_MEDI"", ""absolute_association"": 0.993614, ""method"": ""Spearman rho""}, {""feature"": ""ENTRANCES_MODE"", ""absolute_association"": 0.958756, ""method"": ""Spearman rho""}, {""feature"": ""BASEMENTAREA_AVG"", ""absolute_association"": 0.653847, ""method"": ""Spearman rho""}, {""feature"": ""BASEMENTAREA_MEDI"", ""absolute_association"": 0.653743, ""method"": ""Spearman rho""}, {""feature"": ""BASEMENTAREA_MODE"", ""absolute_association"": 0.637037, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
163,NONLIVINGAPARTMENTS_MEDI,Application property,numeric,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor",median imputation + missingness indicator when needed + LightGBM splits,context-dependent,No defensible monotonic sign follows from the field alone.,higher -> more risk,0.0016177597693296131,0.0,0.0016177597693296131,211.6719298362732,0.0,211.6719298362732,23,0.6959047846163852,0.0,0.8046123109825908,-0.013126864972854346,0.007852045682223498,-0.5368673302080615,{},0.0005188399151322896,0.0003417635664019323,Tier 4 - residual,NONLIVINGAPARTMENTS_AVG,0.9799149669225349,Spearman rho,"[{""feature"": ""NONLIVINGAPARTMENTS_AVG"", ""absolute_association"": 0.979915, ""method"": ""Spearman rho""}, {""feature"": ""NONLIVINGAPARTMENTS_MODE"", ""absolute_association"": 0.950519, ""method"": ""Spearman rho""}, {""feature"": ""NONLIVINGAREA_MEDI"", ""absolute_association"": 0.682832, ""method"": ""Spearman rho""}, {""feature"": ""NONLIVINGAREA_AVG"", ""absolute_association"": 0.665675, ""method"": ""Spearman rho""}, {""feature"": ""NONLIVINGAREA_MODE"", ""absolute_association"": 0.656687, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
164,YEARS_BEGINEXPLUATATION_MEDI,Application property,numeric,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor",median imputation + missingness indicator when needed + LightGBM splits,context-dependent,No defensible monotonic sign follows from the field alone.,higher -> less risk,0.0015522242660089291,0.0,0.0015522242660089291,419.31668186187744,0.0,419.31668186187744,38,0.4897999002753268,0.0,-0.6344033012883302,-0.026135667627644237,-0.005312607977538205,-1.4915512487329898,{},0.0004978216925100607,0.0006770248882588579,Tier 4 - residual,YEARS_BEGINEXPLUATATION_AVG,0.9976187872331035,Spearman rho,"[{""feature"": ""YEARS_BEGINEXPLUATATION_AVG"", ""absolute_association"": 0.997619, ""method"": ""Spearman rho""}, {""feature"": ""YEARS_BEGINEXPLUATATION_MODE"", ""absolute_association"": 0.98718, ""method"": ""Spearman rho""}, {""feature"": ""YEARS_BUILD_MEDI"", ""absolute_association"": 0.985601, ""method"": ""Spearman rho""}, {""feature"": ""YEARS_BUILD_AVG"", ""absolute_association"": 0.983925, ""method"": ""Spearman rho""}, {""feature"": ""YEARS_BUILD_MODE"", ""absolute_association"": 0.975302, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
165,LANDAREA_MODE,Application property,numeric,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor",median imputation + missingness indicator when needed + LightGBM splits,context-dependent,No defensible monotonic sign follows from the field alone.,higher -> less risk,0.0015457441097963033,0.0,0.0015457441097963033,839.0717339515686,0.0,839.0717339515686,82,0.5957682051726755,0.0,-0.3439379139452146,-0.0069933261393391325,-0.0026642870377212415,-0.3385132967339416,{},0.0004957434088469702,0.0013547575650874044,Tier 4 - residual,LANDAREA_MEDI,0.9686786845165014,Spearman rho,"[{""feature"": ""LANDAREA_MEDI"", ""absolute_association"": 0.968679, ""method"": ""Spearman rho""}, {""feature"": ""LANDAREA_AVG"", ""absolute_association"": 0.965389, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
166,POS_DPD_DEF_MONTH_RATE,POS/cash loan history,numeric,POS/cash loan history aggregate: dpd def month rate.,median imputation + missingness indicator when needed + LightGBM splits,higher -> more risk,"More arrears, burden, utilization, refusals, or missingness should raise risk.",higher -> more risk,0.0015421472093397645,0.0,0.0015421472093397645,938.9939942359924,0.0,938.9939942359924,62,0.06035510655364537,0.0,0.3739035194488325,0.04666643309275129,0.000726376964984227,0.4730972679581738,{},0.0004945898287153643,0.0015160911347494822,Tier 4 - residual,POS_DPD_DEF_MEAN,0.9978679380554039,Spearman rho,"[{""feature"": ""POS_DPD_DEF_MEAN"", ""absolute_association"": 0.997868, ""method"": ""Spearman rho""}, {""feature"": ""POS_DPD_DEF_MONTH_COUNT"", ""absolute_association"": 0.997608, ""method"": ""Spearman rho""}, {""feature"": ""POS_DPD_DEF_MAX"", ""absolute_association"": 0.994409, ""method"": ""Spearman rho""}, {""feature"": ""POS_DPD_MONTH_RATE"", ""absolute_association"": 0.814259, ""method"": ""Spearman rho""}, {""feature"": ""POS_DPD_MONTH_COUNT"", ""absolute_association"": 0.813271, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
167,BUREAU_SOLD_COUNT,Credit bureau,numeric,Credit bureau aggregate: sold count.,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,A larger count can mean deeper history or greater credit exposure; composition and recency matter.,higher -> more risk,0.0015274783354300124,0.0,0.0015274783354300124,206.30780959129333,0.0,206.30780959129333,22,0.1424762069937347,0.0,0.19746732235952685,0.017372208556118596,0.0008312292839625743,0.06450979545026964,{},0.0004898852999968786,0.00033310270680212073,Tier 4 - residual,,,,[],low measured redundancy; not a demonstrated substitute
168,POS_DPD_MONTH_RATE,POS/cash loan history,numeric,POS/cash loan history aggregate: dpd month rate.,median imputation + missingness indicator when needed + LightGBM splits,higher -> more risk,"More arrears, burden, utilization, refusals, or missingness should raise risk.",mixed / weak marginal direction,0.0014918033241650246,0.0,0.0014918033241650246,618.0316898822784,0.0,618.0316898822784,45,0.06035510655364537,0.0,-0.10922129895428996,0.04155909315315166,-0.0002008332065929195,0.5082081062690924,{},0.00047844378675864293,0.0009978683269291223,Tier 4 - residual,POS_DPD_MEAN,0.9967344476225403,Spearman rho,"[{""feature"": ""POS_DPD_MEAN"", ""absolute_association"": 0.996734, ""method"": ""Spearman rho""}, {""feature"": ""POS_DPD_MONTH_COUNT"", ""absolute_association"": 0.996371, ""method"": ""Spearman rho""}, {""feature"": ""POS_DPD_SUM"", ""absolute_association"": 0.994146, ""method"": ""Spearman rho""}, {""feature"": ""POS_DPD_MAX"", ""absolute_association"": 0.991316, ""method"": ""Spearman rho""}, {""feature"": ""POS_DPD_DEF_MONTH_RATE"", ""absolute_association"": 0.814259, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
169,POS_COMPLETED_MONTH_COUNT,POS/cash loan history,numeric,POS/cash loan history aggregate: completed month count.,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,A larger count can mean deeper history or greater credit exposure; composition and recency matter.,higher -> more risk,0.0014165053144867227,0.0,0.0014165053144867227,455.7051510810852,0.0,455.7051510810852,42,0.06035510655364537,0.0,0.42884688934876536,-0.048216019231804186,0.0025669010522930504,-3.062916268684085,{},0.00045429458136252295,0.0007357773786144886,Tier 4 - residual,POS_CONTRACT_COUNT,0.8639422705265067,Spearman rho,"[{""feature"": ""POS_CONTRACT_COUNT"", ""absolute_association"": 0.863942, ""method"": ""Spearman rho""}, {""feature"": ""INST_CONTRACT_COUNT"", ""absolute_association"": 0.840292, ""method"": ""Spearman rho""}, {""feature"": ""PREV_APPROVED_COUNT"", ""absolute_association"": 0.806465, ""method"": ""Spearman rho""}, {""feature"": ""POS_MONTH_COUNT"", ""absolute_association"": 0.745134, ""method"": ""Spearman rho""}, {""feature"": ""POS_ACTIVE_MONTH_COUNT"", ""absolute_association"": 0.707074, ""method"": ""Spearman rho""}]",partial substitute candidate; important interactions may still differ
170,FLOORSMAX_AVG,Application property,numeric,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor",median imputation + missingness indicator when needed + LightGBM splits,context-dependent,No defensible monotonic sign follows from the field alone.,higher -> less risk,0.0014106348002071833,0.0,0.0014106348002071833,437.68586778640747,0.0,437.68586778640747,30,0.5007696143256661,0.0,-0.607220246044857,-0.036301513600117644,-0.0029844943455302414,-1.7256483039691524,{},0.0004524118190461864,0.0007066836082333178,Tier 4 - residual,FLOORSMAX_MEDI,0.994974618971248,Spearman rho,"[{""feature"": ""FLOORSMAX_MEDI"", ""absolute_association"": 0.994975, ""method"": ""Spearman rho""}, {""feature"": ""FLOORSMAX_MODE"", ""absolute_association"": 0.981033, ""method"": ""Spearman rho""}, {""feature"": ""ELEVATORS_AVG"", ""absolute_association"": 0.847763, ""method"": ""Spearman rho""}, {""feature"": ""ELEVATORS_MEDI"", ""absolute_association"": 0.843455, ""method"": ""Spearman rho""}, {""feature"": ""ELEVATORS_MODE"", ""absolute_association"": 0.829768, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
171,NONLIVINGAPARTMENTS_AVG,Application property,numeric,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor",median imputation + missingness indicator when needed + LightGBM splits,context-dependent,No defensible monotonic sign follows from the field alone.,higher -> more risk,0.001408199164219193,0.0,0.001408199164219193,263.79904985427856,0.0,263.79904985427856,29,0.6959047846163852,0.0,0.8265253830858419,-0.012467964470344645,0.006356828862127287,-0.48732296256945723,{},0.0004516306739137261,0.00042592753872171496,Tier 4 - residual,NONLIVINGAPARTMENTS_MEDI,0.9799149669225349,Spearman rho,"[{""feature"": ""NONLIVINGAPARTMENTS_MEDI"", ""absolute_association"": 0.979915, ""method"": ""Spearman rho""}, {""feature"": ""NONLIVINGAPARTMENTS_MODE"", ""absolute_association"": 0.929357, ""method"": ""Spearman rho""}, {""feature"": ""NONLIVINGAREA_AVG"", ""absolute_association"": 0.681168, ""method"": ""Spearman rho""}, {""feature"": ""NONLIVINGAREA_MEDI"", ""absolute_association"": 0.672035, ""method"": ""Spearman rho""}, {""feature"": ""NONLIVINGAREA_MODE"", ""absolute_association"": 0.638195, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
172,PREV_APPLICATION_COUNT,Previous applications,numeric,Previous applications aggregate: application count.,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,A larger count can mean deeper history or greater credit exposure; composition and recency matter.,mixed / weak marginal direction,0.0013679853597650552,0.0,0.0013679853597650552,551.3855285644531,0.0,551.3855285644531,55,0.054328267608992564,0.0,0.0952244560445344,0.005582697611190876,0.001352817749207124,0.29895056881968224,{},0.00043873350136333097,0.0008902620430132694,Tier 4 - residual,PREV_UNIQUE_APPLICATION_COUNT,1.0,Spearman rho,"[{""feature"": ""PREV_UNIQUE_APPLICATION_COUNT"", ""absolute_association"": 1.0, ""method"": ""Spearman rho""}, {""feature"": ""PREV_APPROVED_COUNT"", ""absolute_association"": 0.830616, ""method"": ""Spearman rho""}, {""feature"": ""PREV_CREDIT_SUM"", ""absolute_association"": 0.798338, ""method"": ""Spearman rho""}, {""feature"": ""INST_CONTRACT_COUNT"", ""absolute_association"": 0.792211, ""method"": ""Spearman rho""}, {""feature"": ""PREV_CASH_LOAN_COUNT"", ""absolute_association"": 0.781299, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
173,CC_BALANCE_SUM,Credit card history,numeric,Credit card history aggregate: balance sum.,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,A larger count can mean deeper history or greater credit exposure; composition and recency matter.,higher -> more risk,0.001367076848006213,0.0,0.001367076848006213,277.3718934059143,0.0,277.3718934059143,29,0.7222884644568257,0.0,0.4500756712011577,0.04533431395299525,0.0013585204752525947,2.89083135896864,{},0.00043844212796365144,0.00044784212806764525,Tier 4 - residual,CC_BALANCE_MEAN,0.897935815738399,Spearman rho,"[{""feature"": ""CC_BALANCE_MEAN"", ""absolute_association"": 0.897936, ""method"": ""Spearman rho""}, {""feature"": ""CC_RECEIVABLE_MEAN"", ""absolute_association"": 0.896758, ""method"": ""Spearman rho""}, {""feature"": ""CC_PAYMENT_TOTAL_SUM"", ""absolute_association"": 0.894484, ""method"": ""Spearman rho""}, {""feature"": ""CC_RECEIVABLE_MAX"", ""absolute_association"": 0.89131, ""method"": ""Spearman rho""}, {""feature"": ""CC_BALANCE_MAX"", ""absolute_association"": 0.890348, ""method"": ""Spearman rho""}]",partial substitute candidate; important interactions may still differ
